,ID,DEPT,GR,RD,DTP,DEN,PE,WQFM,WCARB,WCLAY,WPYR,WQFM_pre,WCARB_pre,WCLAY_pre,WPYR_pre
40,28289,2808.0,108.3957,4.5194,257.2433,2693.4929,4.3832,0.1485,0.1102,0.7285,0.0195,0.44845788800156927,0.06625469187394457,0.4586204738195234,0.026666946304962726
41,28289,2808.2,106.261,4.681,257.0966,2690.6865,4.4723,0.2005,0.0966,0.6831,0.0199,0.4304484404373238,0.08068593261454148,0.44856161182118576,0.04030401512694899
42,28289,2808.4,105.7395,4.8011,257.0812,2695.2056,4.5034,0.2875,0.0641,0.6303,0.0181,0.4147213015791517,0.10495578099840704,0.4449560552169024,0.03536686220553881
43,28289,2808.6,106.6996,4.8549,256.5645,2697.6301,4.5151,0.3692,0.0336,0.5831,0.014,0.4458940928363689,0.06672167895341968,0.45056279006027317,0.03682143814993826
44,28289,2808.8,108.3031,4.8432,255.2752,2694.9194,4.416,0.4163,0.0139,0.565,0.0048,0.4321078666303787,0.10227719172893589,0.4399039298096089,0.025711011831076484
45,28289,2809.0,106.7498,4.8402,255.2473,2691.0208,4.2396,0.4266,0.0117,0.5606,0.0,0.46806535033475605,0.057711379074217854,0.4530338343824344,0.02118943620859171
46,28289,2809.2,104.7123,4.7622,255.8684,2690.5105,4.1643,0.4305,0.0258,0.5445,0.0,0.48677423939116105,0.04730284467332395,0.44877478266083637,0.017148133274678606
47,28289,2809.4,104.0471,4.9142,257.0434,2689.6563,4.2459,0.4127,0.0348,0.5522,0.0002,0.45701608355714063,0.05514572678195728,0.46449382248613547,0.0233443671747666
48,28289,2809.6,105.1071,4.757,257.0342,2686.4414,4.3464,0.386,0.0229,0.5886,0.0025,0.4521331815243138,0.07245059336044912,0.4446404764723964,0.030775748642840686
49,28289,2809.8,104.4123,4.5325,273.1593,2680.7886,4.4084,0.3467,0.0047,0.6442,0.0045,0.436956714487026,0.05624133414916589,0.47190679664417845,0.03489515471962961
50,28289,2810.0,109.0409,4.3585,273.1816,2674.5757,4.3405,0.3047,0.0029,0.6913,0.0011,0.4619289428179364,0.04703614603493521,0.4662909202948387,0.024743990852289705
51,28289,2810.2,109.7686,4.2991,273.0922,2676.4956,4.1697,0.2707,0.0009,0.7284,0.0,0.468407754874483,0.03885605480297601,0.47871581596999624,0.014020374352544726
52,28289,2810.4,108.6133,4.2356,273.0222,2678.3743,4.0586,0.2341,0.0079,0.758,0.0,0.4569094013990552,0.05843573356948137,0.47019032825932616,0.014464536772137234
53,28289,2810.6,107.7441,4.1544,271.2363,2672.3425,4.1114,0.1999,0.0221,0.7759,0.0021,0.47053053249136395,0.03418284989342661,0.48086763594074383,0.014418981674465592
54,28289,2810.8,107.4906,4.0856,272.2828,2674.2861,4.1522,0.182,0.0189,0.7915,0.0076,0.4805550038050218,0.03956619944827693,0.46115187291279974,0.018726923833901496
55,28289,2811.0,106.6551,4.0939,271.2839,2679.5493,4.1913,0.2055,0.0072,0.7747,0.0126,0.4431119256565172,0.05536810181905272,0.48461864688588346,0.016901325638546596
56,28289,2811.2,104.4727,4.1483,271.5583,2691.8911,4.279,0.254,0.0008,0.731,0.0143,0.41429112612405017,0.03550391315419522,0.5220251539484291,0.028179806773325523
57,28289,2811.4,103.1003,4.2293,271.8131,2700.8262,4.2884,0.3045,0.0,0.6823,0.0132,0.415825382133469,0.0352230940011041,0.5231935019437465,0.025758021921680495
58,28289,2811.6,107.045,4.2593,272.4739,2706.4629,4.2294,0.3715,0.0,0.6163,0.0122,0.38940996747137396,0.04361345331116985,0.5530904435387927,0.01388613567866349
59,28289,2811.8,109.3106,4.1924,272.7985,2701.114,4.1977,0.4148,0.0,0.5691,0.0161,0.416396319309873,0.05480900116436668,0.5155454361848567,0.013249243340903662
60,28289,2812.0,111.0318,4.0965,273.7802,2692.7014,4.1792,0.4234,0.0,0.5555,0.0211,0.44275816031677284,0.042468215326971065,0.5018338895171979,0.012939734839058178
61,28289,2812.2,111.2941,4.0294,273.7948,2683.615,4.2114,0.3931,0.0029,0.5799,0.0241,0.481659732858901,0.06359297481400696,0.44027272810888696,0.014474564218205088
62,28289,2812.4,108.5425,4.047,274.0736,2678.0198,4.3131,0.3481,0.0171,0.6117,0.023,0.4675743437803365,0.040589850174712686,0.47119271689414804,0.020643089150802776
63,28289,2812.6,106.135,4.0793,274.9984,2677.001,4.3602,0.3557,0.0194,0.6058,0.0191,0.4574266304814301,0.038202751517230765,0.4779452673427298,0.02642535065860935
64,28289,2812.8,105.7941,4.1505,274.5595,2693.1626,4.328,0.4427,0.006,0.5351,0.0162,0.4056297500386448,0.037583012561097064,0.5326619134900866,0.02412532391017153
65,28289,2813.0,106.0891,4.1497,274.1018,2698.2063,4.3135,0.5519,0.0001,0.4306,0.0175,0.404173965003856,0.04079964513905638,0.5296883817019178,0.025338008155169865
66,28289,2813.2,105.7443,4.0958,273.4094,2679.6035,4.4533,0.6287,0.0,0.3503,0.021,0.40438979206827996,0.045932669262556326,0.5148604705703972,0.0348170680987665
67,28289,2813.4,108.9081,4.0077,273.1289,2663.9897,4.6223,0.6724,0.0,0.3112,0.0164,0.4583424235850617,0.03734141290350325,0.4706634957569109,0.033652667754524114
68,28289,2813.6,111.317,3.949,273.0892,2675.8323,4.7041,0.6685,0.0001,0.3268,0.0045,0.45369357438485797,0.06864006409434274,0.43953514376948677,0.03813121775131255
69,28289,2813.8,110.0098,3.8569,273.8763,2685.1736,4.6091,0.6147,0.0062,0.3788,0.0003,0.4620005202885657,0.0553224444242024,0.4479089070214771,0.03476812826575476
70,28289,2814.0,109.0953,3.7324,274.8301,2693.0347,4.4615,0.5518,0.0325,0.4156,0.0,0.4530587077723248,0.05889711440810623,0.4608369230970616,0.027207254722507356
71,28289,2814.2,107.6956,3.5933,278.8314,2698.8633,4.3793,0.5043,0.0685,0.4272,0.0,0.3976598976001383,0.03758834420616519,0.5408393848640201,0.023912373329676426
72,28289,2814.4,108.1823,3.4987,279.1385,2681.1313,4.5139,0.5103,0.08,0.4097,0.0001,0.45667538174334804,0.04314727543295539,0.4729833575892518,0.02719398523444476
73,28289,2814.6,109.8332,3.4676,280.0459,2652.2095,4.8881,0.5233,0.0794,0.3957,0.0017,0.4781844298576,0.03274270075252085,0.44551135965605876,0.04356150973382039
74,28289,2814.8,112.1784,3.5238,281.2996,2647.8347,5.1518,0.4904,0.0711,0.4277,0.0108,0.4799931904151654,0.06143950829206046,0.39743235495521206,0.061134946337562064
75,28289,2815.0,113.94,3.5754,279.3243,2662.6682,4.9518,0.4425,0.0625,0.477,0.0179,0.47210154409859206,0.031030895015312972,0.4507382817567253,0.04612927912936964
76,28289,2815.2,113.1092,3.6336,278.9901,2669.8145,4.5327,0.4421,0.049,0.4898,0.0192,0.4969119104266719,0.055850089499158484,0.41915424514268707,0.028083754931482564
77,28289,2815.4,111.0035,3.6828,273.0724,2672.9614,4.2379,0.5669,0.0152,0.4014,0.0165,0.46913276140810006,0.062258709274827746,0.450841915109957,0.017766614207115197
78,28289,2815.6,110.4355,3.8038,268.1773,2679.761,4.1257,0.7077,0.002,0.2775,0.0128,0.46621550090973995,0.04909611865134062,0.4678198252205788,0.0168685552183406
79,28289,2815.8,111.1141,3.956,265.8083,2667.5708,4.2118,0.8064,0.0048,0.179,0.0098,0.5325210979201527,0.0557089261214296,0.39236229021290225,0.019407685745515442
80,28289,2816.0,108.6128,3.9736,265.5522,2661.0879,4.3712,0.7661,0.019,0.2012,0.0137,0.5036158045903526,0.05775531210242827,0.4057011439232544,0.03292773938396477
81,28289,2816.2,109.136,3.9456,265.6324,2670.6929,4.5064,0.6724,0.0189,0.2878,0.0209,0.4938613510224351,0.07341027046224419,0.3931284216478279,0.039599956867492826
82,28289,2816.4,108.3617,3.9703,264.5495,2673.7092,4.643,0.5699,0.0062,0.3962,0.0276,0.49707721229125723,0.05997195426628847,0.4092117271710925,0.033739106271361806
83,28289,2816.6,106.0787,4.109,264.0282,2664.698,4.7436,0.4736,0.0005,0.501,0.0251,0.4920397213157074,0.039993665675775135,0.4234910025370696,0.04447561047144785
84,28289,2816.8,105.1961,4.2566,262.767,2659.7769,4.7088,0.4335,0.0,0.5574,0.0091,0.4894800962766826,0.03799484541878079,0.425099640324838,0.04742541797969864
85,28289,2817.0,107.8444,4.486,260.5912,2663.9368,4.6078,0.4295,0.0161,0.5504,0.0009,0.4915426513457987,0.047127943014786886,0.422431530974782,0.03889787466463242
86,28289,2817.2,106.2805,4.573,258.4535,2680.5322,4.5461,0.4614,0.064,0.4747,0.0,0.4446833848329881,0.09299363366346207,0.4193650910684432,0.04295789043510662
87,28289,2817.4,101.8547,4.6156,256.8656,2684.0422,4.5834,0.5409,0.1031,0.3559,0.0,0.4709559358114539,0.08515486525081777,0.4029030297111356,0.04098616922659272
88,28289,2817.6,102.5582,4.5818,257.5428,2682.0725,4.6896,0.5767,0.0828,0.3374,0.0,0.45974749113072716,0.10814644705454961,0.38818627901518377,0.04391978279953952
89,28289,2817.8,104.0673,4.5214,257.9665,2687.1572,4.7603,0.5222,0.0635,0.4144,0.0,0.46883334882744715,0.06411230010646742,0.4196985668893773,0.047355784176708146
90,28289,2818.0,104.4203,4.4357,259.6442,2687.5669,4.6523,0.421,0.0538,0.524,0.0013,0.4699983297765491,0.03464475828631873,0.4443954882354335,0.050961423701698684
91,28289,2818.2,108.5531,4.2147,264.3435,2677.0959,4.507,0.3672,0.0562,0.5715,0.0073,0.46235094571000357,0.0642180957173005,0.43798723909864923,0.035443719474046745
92,28289,2818.4,111.8851,4.0044,265.764,2671.1055,4.4357,0.399,0.0717,0.5193,0.0099,0.5227109957814794,0.08341543064823095,0.3597836568898785,0.034089916680411156
93,28289,2818.6,114.7006,3.8891,267.429,2672.291,4.4206,0.5166,0.0739,0.4034,0.0062,0.546454263345363,0.0689852931846042,0.3585755901209475,0.025984853349085367
94,28289,2818.8,111.4332,3.8721,268.2139,2676.0605,4.4209,0.5859,0.0648,0.348,0.0013,0.468649448405169,0.092313861591118,0.40910830794435793,0.0299283820593551
95,28289,2819.0,110.4086,3.9158,267.9227,2676.656,4.4095,0.6337,0.0459,0.3203,0.0001,0.46543999235839223,0.06311666544354347,0.4434826542599263,0.027960687938137996
96,28289,2819.2,110.7227,3.9404,269.0382,2685.9053,4.4061,0.6206,0.0325,0.3464,0.0006,0.4981573493264029,0.04577753915729223,0.42405068435957355,0.032014427156731314
97,28289,2819.4,111.3993,3.9658,273.0736,2683.0979,4.4717,0.5607,0.0413,0.3952,0.0028,0.48987289813672114,0.054639046665747114,0.4298575305921479,0.025630524605383866
98,28289,2819.6,109.787,3.9597,269.6912,2659.4573,4.5508,0.5185,0.0545,0.4236,0.0033,0.5203803567931216,0.05148191308041823,0.3957485061818406,0.03238922394461963
99,28289,2819.8,109.2844,3.9718,269.7635,2649.3228,4.4834,0.494,0.0615,0.4412,0.0033,0.5174896022821402,0.0626567533764517,0.3848390749632213,0.035014569378186707
100,28289,2820.0,106.6333,3.9469,269.6634,2673.4111,4.3336,0.4819,0.0659,0.4487,0.0035,0.4616815187235855,0.06323371366624357,0.4434660497769524,0.0316187178332185
101,28289,2820.2,105.1496,3.9176,270.2586,2679.8523,4.2437,0.497,0.0684,0.4298,0.0052,0.4646953279319455,0.03745081606892807,0.47160361067917517,0.02625024531995126
102,28289,2820.4,104.5014,3.8806,270.2245,2671.396,4.2725,0.5154,0.0664,0.4078,0.0104,0.45504706500562847,0.043330049007209014,0.46942497187969584,0.03219791410746666
103,28289,2820.6,105.6851,3.8621,269.0091,2669.1628,4.3077,0.5132,0.0637,0.4056,0.0168,0.47334208986636256,0.040863873654147086,0.4575316487012181,0.028262387778272252
104,28289,2820.8,108.3851,3.8753,269.909,2667.4231,4.3057,0.4874,0.065,0.4279,0.0197,0.4669235189079586,0.07259967929692462,0.4319922912702627,0.028484510524854113
105,28289,2821.0,108.629,3.9196,270.2856,2644.6287,4.4206,0.4598,0.0656,0.4545,0.0201,0.5064665796624418,0.0663008499745349,0.39436895159941593,0.03286361876360741
106,28289,2821.2,110.012,3.8879,271.6304,2624.5112,4.8191,0.4359,0.0596,0.4865,0.018,0.5058040822791304,0.04374858034376001,0.4002640691049525,0.05018326827215704
107,28289,2821.4,111.177,3.7447,273.2413,2671.7039,5.1584,0.4344,0.054,0.4944,0.0166,0.4681925676424203,0.06354258309929428,0.4263072167584942,0.04195763249979126
108,28289,2821.6,110.8277,3.5865,275.7018,2718.864,4.9815,0.4579,0.0491,0.4767,0.0163,0.3653718395775494,0.05723082312107233,0.5266960683064391,0.05070126899493916
109,28289,2821.8,110.3023,3.4856,278.4529,2705.5979,4.6425,0.4848,0.0396,0.4578,0.0177,0.39920245165606627,0.038890235820155876,0.5271674075475611,0.034739904976216804
110,28289,2822.0,112.0374,3.4109,280.4022,2684.0388,4.5579,0.5026,0.0307,0.4463,0.0203,0.42653287992360484,0.053349444629567276,0.48841514466488567,0.03170253078194221
111,28289,2822.2,109.2621,3.3342,281.1954,2691.4885,4.5331,0.5117,0.0287,0.4366,0.0231,0.39839767838420437,0.054730390131149595,0.5147120134500903,0.03215991803455577
112,28289,2822.4,109.3741,3.2894,282.8831,2686.8589,4.3561,0.4904,0.0316,0.4523,0.0257,0.4095356023152699,0.053063720564808264,0.51659164660172,0.0208090305182018
113,28289,2822.6,109.8269,3.2763,283.9064,2665.7383,4.2397,0.4661,0.035,0.4729,0.026,0.4811144751614504,0.04641773275462618,0.4530199197271905,0.019447872356732895
114,28289,2822.8,110.2832,3.3438,284.2573,2652.4038,4.3519,0.4448,0.0475,0.4853,0.0224,0.49450239307725447,0.03516922569378857,0.44587365904516785,0.024454722183789118
115,28289,2823.0,111.5192,3.4105,283.8174,2658.3237,4.4374,0.429,0.0636,0.4894,0.018,0.4652139039101295,0.10362918619609847,0.40642259159676475,0.024734318297007295
116,28289,2823.2,111.8668,3.4703,281.6241,2669.2959,4.4077,0.438,0.072,0.4747,0.0154,0.45396934305374526,0.038526043288898,0.4817838025124402,0.025720811144916565
117,28289,2823.4,112.9576,3.5112,281.6226,2676.0486,4.3758,0.4573,0.0702,0.4575,0.0148,0.4769424931248675,0.03801733966330825,0.4561507405762507,0.028889426635573565
118,28289,2823.6,110.3981,3.5706,282.2023,2677.9424,4.4653,0.4805,0.0648,0.4391,0.0157,0.433439325814907,0.08153262942201697,0.4557030935955141,0.02932495116756195
119,28289,2823.8,109.4177,3.6306,282.7098,2680.9375,4.5602,0.5196,0.0562,0.4074,0.0169,0.4200872238505309,0.030428919772924338,0.5195893910225589,0.029894465353985912
120,28289,2824.0,110.1168,3.6781,279.9499,2685.0208,4.5226,0.5503,0.0529,0.379,0.0178,0.3952613617250224,0.07010847316519801,0.506007936310491,0.02862222879928862
121,28289,2824.2,107.3163,3.7115,277.8276,2690.4888,4.4453,0.5797,0.0497,0.3507,0.0198,0.3993696321935318,0.05894469860128668,0.5066035872725967,0.03508208193258485
122,28289,2824.4,106.2179,3.752,277.8466,2688.469,4.4295,0.5915,0.0425,0.3418,0.024,0.39251105431508426,0.03869684333857905,0.5415993222393111,0.027192780107025662
123,28289,2824.6,108.5437,3.7383,277.8187,2680.3123,4.4409,0.5685,0.0362,0.3676,0.0277,0.4346551885782568,0.040834554575141076,0.49291794293874214,0.031592313907859985
124,28289,2824.8,107.882,3.7003,277.1343,2672.3948,4.365,0.5295,0.0273,0.4128,0.0305,0.4464227790457597,0.05474446968206031,0.4714791045397362,0.027353646732443802
125,28289,2825.0,108.7472,3.6524,277.1064,2668.2671,4.2698,0.4912,0.021,0.4582,0.0296,0.43114978183187,0.07527753091660182,0.47272523345670603,0.020847453794822158
126,28289,2825.2,110.8049,3.6368,277.5893,2665.3403,4.2886,0.4826,0.0296,0.4623,0.0256,0.47092670501296524,0.07594649562674413,0.43601204855496317,0.017114750805327473
127,28289,2825.4,111.328,3.6569,277.8531,2663.7478,4.4032,0.493,0.0377,0.4486,0.0206,0.5112358376566165,0.052217759551435206,0.4147854760383838,0.021760926753564513
128,28289,2825.6,111.7645,3.694,276.9329,2671.0161,4.4263,0.507,0.0442,0.4307,0.0182,0.43736612029092076,0.06868804921904323,0.4611528985499449,0.032792931940091107
129,28289,2825.8,113.7913,3.7045,277.6543,2687.3838,4.3233,0.5047,0.0495,0.427,0.0188,0.44485658910377834,0.05737308601376031,0.4797873864676106,0.017982938414850786
130,28289,2826.0,112.5983,3.7409,275.8565,2686.2205,4.2333,0.4749,0.0506,0.4542,0.0202,0.4590207716076591,0.042164054584675766,0.4794705550392381,0.019344618768427097
131,28289,2826.2,112.5456,3.7029,272.0448,2674.5603,4.171,0.4519,0.0434,0.4843,0.0204,0.5298527960966725,0.04919251666890175,0.4063059989987783,0.014648688235647574
132,28289,2826.4,112.0292,3.9035,268.1637,2671.2898,4.1279,0.4349,0.0329,0.5123,0.0199,0.5347845876976839,0.0447649084554841,0.40067095575507683,0.019779548091755188
133,28289,2826.6,108.9885,4.2082,265.9724,2677.593,4.119,0.4238,0.0373,0.5216,0.019,0.49400682264656365,0.03962927801189828,0.45219572155769994,0.014168177783838139
134,28289,2826.8,107.5122,4.5398,263.082,2674.6287,4.1602,0.4324,0.0474,0.503,0.0172,0.4892603888841571,0.044626341642437325,0.4437471188857812,0.022366150587624353
135,28289,2827.0,107.3355,4.7085,260.8984,2660.6409,4.2348,0.4533,0.0535,0.4777,0.0155,0.5102398815995495,0.045659984272644595,0.4129966281270769,0.031103506000729093
136,28289,2827.2,109.6528,4.7778,261.1426,2649.9912,4.2495,0.4568,0.0627,0.4654,0.0154,0.5455366119940569,0.06499697452805411,0.35326769635738575,0.036198717120503224
137,28289,2827.4,110.5387,4.8451,261.7234,2644.2627,4.2042,0.4481,0.0748,0.4613,0.0158,0.5530242390162056,0.07452053337265467,0.3354098338779058,0.03704539373323395
138,28289,2827.6,108.7745,4.8957,263.0566,2648.6167,4.1673,0.4236,0.0916,0.4681,0.0166,0.5498829384656817,0.052605064406417344,0.36342066430528025,0.03409133282262063
139,28289,2827.8,110.1591,4.9199,263.0636,2660.9849,4.1621,0.4014,0.1057,0.4759,0.0173,0.5066732292618887,0.06000229626869856,0.41582117503686117,0.017503299432551533
140,28289,2828.0,111.4952,4.9223,262.0122,2673.374,4.1565,0.3991,0.1097,0.4753,0.0159,0.48948279422137275,0.037348175614837976,0.4554394933468309,0.017729536816958363
141,28289,2828.2,110.6701,4.9127,260.7989,2671.0876,4.1958,0.4186,0.1025,0.4648,0.0142,0.5295658881779377,0.07314546309017601,0.37372969866881234,0.02355895006307395
142,28289,2828.4,109.4276,4.878,256.8907,2662.3445,4.2939,0.4498,0.0974,0.44,0.0129,0.5144086022323061,0.04880899581017008,0.40030936572535175,0.036473036232172115
143,28289,2828.6,106.9361,4.8725,255.1497,2682.1653,4.4339,0.5049,0.0897,0.3952,0.0101,0.4585358897391739,0.1064191452995382,0.40378457660557543,0.03126038835571244
144,28289,2828.8,103.8613,4.8664,251.7242,2716.1101,4.5808,0.5504,0.077,0.3635,0.0092,0.4376611173540498,0.0679980823662073,0.45895909875182656,0.03538170152791638
145,28289,2829.0,101.8712,4.8135,250.52,2740.6753,4.6021,0.582,0.0595,0.35,0.0085,0.4263344558798184,0.06291902223450173,0.482394957893238,0.028351563992441917
146,28289,2829.2,100.7241,4.7259,250.6514,2735.1858,4.434,0.5968,0.049,0.3496,0.0047,0.4323589233045787,0.06022655517256691,0.48999662289547835,0.017417898627376024
147,28289,2829.4,100.8671,4.7524,251.285,2729.8542,4.3515,0.5887,0.0435,0.3669,0.0009,0.44142405298139253,0.06322474040400104,0.4806590581144132,0.014692148500193236
148,28289,2829.6,102.0935,4.7986,252.4974,2718.2615,4.3606,0.5494,0.0395,0.411,0.0,0.45822719276541035,0.048909587980720995,0.47598347167043886,0.016879747583429826
149,28289,2829.8,103.234,4.805,255.0082,2694.6272,4.3754,0.5039,0.0363,0.4597,0.0001,0.45726351180184316,0.0641680731372843,0.4520818487903968,0.026486566270475683
150,28289,2830.0,103.6391,4.6675,257.0479,2675.2896,4.2982,0.4734,0.034,0.4912,0.0014,0.4738829541533914,0.048724725028917705,0.44650313594506363,0.030889184872627297
151,28289,2830.2,104.1463,4.5028,260.5553,2668.4492,4.1909,0.4672,0.0391,0.4904,0.0031,0.494748176745066,0.041899702067228276,0.4378844021539051,0.025467719033800587
152,28289,2830.4,104.8333,4.4485,257.6521,2661.5962,4.1745,0.4886,0.051,0.4593,0.0011,0.5121527857088214,0.04422016790749001,0.41754586154831513,0.026081184835373496
153,28289,2830.6,104.5799,4.4804,258.3124,2651.1062,4.3,0.5057,0.0607,0.4335,0.0001,0.5186846248083506,0.07835975984029113,0.3673541823378906,0.03560143301346759
154,28289,2830.8,104.2904,4.531,256.6828,2669.4907,4.4373,0.4851,0.0636,0.4513,0.0,0.49567091683886566,0.04820084086634358,0.41056074156005085,0.04556750073473987
155,28289,2831.0,103.0736,4.5435,255.2315,2706.6426,4.4392,0.4556,0.0645,0.4799,0.0,0.4308908404470427,0.08096407384755652,0.4589376591108067,0.029207426594594108
156,28289,2831.2,101.6619,4.5012,255.3152,2720.45,4.3843,0.4484,0.066,0.4855,0.0,0.42694598681413487,0.06946107868128848,0.4807458435311803,0.022847090973396378
157,28289,2831.4,101.3484,4.4918,255.1671,2716.7944,4.3448,0.4639,0.0662,0.4699,0.0,0.4291915313854848,0.08524135926710959,0.4703747257684518,0.015192383578953837
158,28289,2831.6,102.0094,4.4635,256.3726,2720.4734,4.3475,0.4741,0.065,0.4607,0.0,0.4337034614608351,0.064143044269456,0.48504729327056556,0.01710620099914332
159,28289,2831.8,103.588,4.3082,259.0581,2716.4934,4.3327,0.4752,0.053,0.4719,0.0,0.4356370729183452,0.05492449581791536,0.4900237905302275,0.01941464073351196
160,28289,2832.0,104.4825,4.1163,261.0018,2702.8533,4.3051,0.4539,0.0279,0.5173,0.0009,0.437365197449496,0.050627057513560614,0.4919448294136765,0.020062915623266928
161,28289,2832.2,105.1408,3.9995,262.2261,2681.2813,4.2837,0.4184,0.0097,0.5643,0.0076,0.46090365061495814,0.06818479500583942,0.44210038575140304,0.02881116862779941
162,28289,2832.4,106.0182,3.9827,265.3663,2668.0833,4.2291,0.3975,0.0018,0.5834,0.0173,0.49066839958825553,0.03899079537330236,0.44601674986107126,0.024324055177370883
163,28289,2832.6,106.1596,3.9745,268.4381,2666.5574,4.1854,0.4,0.004,0.5709,0.0252,0.49638151255492646,0.06738218296578827,0.41939132101687276,0.01684498346241251
164,28289,2832.8,108.5954,3.8644,271.1921,2668.3071,4.2283,0.415,0.0206,0.5343,0.0301,0.5121227378647751,0.04990943717124992,0.4092332650944807,0.02873455986949421
165,28289,2833.0,109.6383,3.6769,273.7617,2682.5708,4.4283,0.4353,0.0471,0.4862,0.0314,0.45832713020962734,0.04221393471336362,0.4745946899308618,0.024864245146147223
166,28289,2833.2,110.1576,3.5177,275.9169,2690.2161,4.6029,0.4604,0.0772,0.4313,0.031,0.40835793160569134,0.03821209525278292,0.5195593864185024,0.03387058672302329
167,28289,2833.4,109.8089,3.4485,283.9988,2688.6511,4.5815,0.4786,0.1005,0.3898,0.0312,0.3829828174376462,0.04753321060196989,0.5373428333308683,0.032141138629515655
168,28289,2833.6,109.1715,3.4379,286.2334,2695.3267,4.5423,0.4737,0.1171,0.3763,0.0328,0.3535321526267456,0.03652324003292163,0.5830600480343366,0.02688455930599611
169,28289,2833.8,108.5908,3.4613,288.6985,2704.5715,4.5933,0.4627,0.1246,0.3772,0.0355,0.35845219674656814,0.045568424703672825,0.5620152813485093,0.033964097201249724
170,28289,2834.0,108.667,3.4668,289.1488,2695.5806,4.6187,0.4399,0.1203,0.4029,0.0368,0.3554364350796801,0.04493714857441882,0.5650698126408771,0.034556603705023954
171,28289,2834.2,107.5796,3.473,289.8731,2678.3445,4.5304,0.4308,0.1013,0.4312,0.035,0.38084839327268727,0.03149578524772433,0.5542835128753626,0.03337230860422573
172,28289,2834.4,107.8482,3.4761,289.3256,2675.9897,4.4079,0.4594,0.061,0.4489,0.0307,0.3971675650104434,0.05097471463631266,0.523180478696044,0.02867724165719986
173,28289,2834.6,108.6675,3.4714,285.4623,2674.8025,4.3163,0.4993,0.0245,0.4502,0.0263,0.405313702092362,0.034215771866579536,0.5352977479684007,0.025172778072657748
174,28289,2834.8,107.8365,3.4665,282.6093,2672.4297,4.2382,0.5213,0.0219,0.4314,0.025,0.46157973844858907,0.05633675530643464,0.4629562828272627,0.01912722341771359
175,28289,2835.0,104.7862,3.4764,282.5974,2673.646,4.1819,0.5423,0.0366,0.3992,0.0219,0.45151357362543904,0.03882256340700979,0.4949208971335423,0.014742965834008878
176,28289,2835.2,105.5278,3.4788,282.6071,2668.0933,4.2247,0.5625,0.0561,0.3638,0.0176,0.457622148775257,0.03511779149980109,0.48628078997526475,0.02097926974967721
177,28289,2835.4,106.1425,3.4768,282.649,2657.8179,4.3598,0.5814,0.0647,0.339,0.015,0.4528413593074165,0.05179170964339463,0.47045946970145663,0.02490746134773225
178,28289,2835.6,104.6071,3.4697,282.4408,2663.8779,4.5013,0.5848,0.0711,0.3292,0.0149,0.4119411840033344,0.03335929819818434,0.5231320635012164,0.03156745429726475
179,28289,2835.8,107.7021,3.4688,281.1008,2675.7686,4.5837,0.5731,0.0753,0.3331,0.0185,0.4344467296135474,0.039946746538547205,0.4918599632008491,0.03374656064705624
180,28289,2836.0,109.6185,3.4978,281.6609,2677.7166,4.6067,0.5449,0.0675,0.3615,0.0261,0.4170875756064011,0.03653659540291509,0.5203792743937474,0.025996554596936425
181,28289,2836.2,108.031,3.4571,282.6628,2681.0442,4.56,0.5306,0.0445,0.3933,0.0317,0.37800378965112247,0.04337609365184781,0.5438803637066777,0.034739752990352084
182,28289,2836.4,107.5826,3.3964,283.3008,2685.9756,4.5269,0.5329,0.0309,0.4018,0.0345,0.38094298665392146,0.033204547394062006,0.555330412859774,0.03052205309224254
183,28289,2836.6,107.8425,3.3346,283.8308,2681.1946,4.5632,0.5232,0.0298,0.4102,0.0364,0.38565718546984284,0.030846377303081485,0.5478743969213143,0.03562204030576131
184,28289,2836.8,109.452,3.2905,284.7294,2679.8384,4.5389,0.4961,0.0346,0.4325,0.0369,0.38711993524853006,0.0618064746555524,0.5236587175732725,0.027414872522644993
185,28289,2837.0,110.0034,3.2544,284.4061,2687.8,4.3943,0.4749,0.0422,0.4485,0.0345,0.3882024207085684,0.04344940152208576,0.5433445636791275,0.025003614090218305
186,28289,2837.2,110.333,3.2457,284.3444,2692.679,4.2215,0.4708,0.0602,0.4398,0.0287,0.4144671001300318,0.042633398589037086,0.5272147592472701,0.01568474203366101
187,28289,2837.4,110.0588,3.2819,283.9336,2681.2009,4.2117,0.501,0.0752,0.4028,0.021,0.43090861315429874,0.03649605929028399,0.5156809749476193,0.01691435260779793
188,28289,2837.6,107.9159,3.3534,283.751,2682.8582,4.2927,0.5422,0.08,0.3641,0.0136,0.4104826455509612,0.04270744651031789,0.5263523041394558,0.02045760379926517
189,28289,2837.8,105.0306,3.4124,283.456,2686.2681,4.3131,0.5542,0.073,0.3618,0.011,0.37951288096404556,0.03659604452085807,0.5598903800459254,0.02400069446917091
190,28289,2838.0,103.0178,3.4427,283.2683,2687.1228,4.2055,0.556,0.0558,0.378,0.0104,0.3921372068294014,0.037083978459905124,0.5530947238360834,0.01768409087461006
191,28289,2838.2,106.1505,3.4271,283.6392,2685.1819,4.1074,0.5466,0.0401,0.403,0.0104,0.43514863044693153,0.03849791088370992,0.5125632048238531,0.013790253845505477
192,28289,2838.4,107.5507,3.418,283.2958,2686.8247,4.1157,0.5253,0.0367,0.4287,0.0093,0.42185305456020905,0.041462159686193135,0.5233854881316637,0.013299297621934035
