,ID,DEPT,GR,RD,DTP,DEN,PE,WQFM,WCARB,WCLAY,WPYR
4382,4382,2185.8,87.2066,20.8779,241.4554,2685.3823,5.4982,0.5886,0.1,0.2999,0.0114
4383,4383,2186,90.1819,24.2301,241.4137,2637.5295,4.7085,0.6413,0.0354,0.3001,0.0232
4384,4384,2186.2,90.9908,58.0263,241.4622,2553.7205,3.9602,0.6972,0.0196,0.2703,0.0129
4385,4385,2186.4,90.687,61.9157,241.3074,2509.1455,3.7146,0.6949,0.0501,0.2461,0.0089
4386,4386,2186.6,89.2042,56.5444,241.9034,2506.2258,3.7529,0.6627,0.0622,0.2497,0.0254
4387,4387,2186.8,89.5659,42.3895,241.9734,2512.1885,3.8022,0.6577,0.0391,0.2647,0.0385
4388,4388,2187,90.4253,27.1091,242.0149,2507.1233,3.727,0.6544,0.0172,0.294,0.0344
4389,4389,2187.2,92.1119,20.8446,242.2491,2506.5044,3.6019,0.6558,0.0055,0.3168,0.0218
4390,4390,2187.4,92.1144,21.2202,242.0629,2519.8384,3.4758,0.6666,0.002,0.3207,0.0107
4391,4391,2187.6,92.3856,13.4712,242.2201,2534.533,3.3896,0.6512,0,0.3402,0.0085
4392,4392,2187.8,92.0789,13.4375,245.6922,2550.5728,3.357,0.6203,0,0.3626,0.0171
4393,4393,2188,90.5356,22.9886,250.1551,2574.2036,3.3685,0.6085,0,0.3661,0.0254
4394,4394,2188.2,89.216,25.2428,249.9627,2589.761,3.4005,0.6399,0.0009,0.3438,0.0154
4395,4395,2188.4,89.7057,18.2692,249.9363,2587.6099,3.4374,0.6739,0.0083,0.3155,0.0023
4396,4396,2188.6,90.5058,20.36,249.9918,2589.8542,3.4418,0.6811,0.0144,0.3045,0
4397,4397,2188.8,90.3744,20.332,250.3897,2604.0608,3.4161,0.6684,0,0.3177,0.0139
4398,4398,2189,91.0142,20.1681,250.1734,2615.3394,3.3692,0.6481,0,0.3289,0.0229
4399,4399,2189.2,90.6831,16.5074,227.2947,2608.8818,3.3727,0.6425,0,0.334,0.0235
4400,4400,2189.4,90.0668,20.8159,228.496,2592.5115,3.416,0.6478,0.0032,0.329,0.02
4401,4401,2189.6,89.185,20.4537,227.704,2592.5715,3.4184,0.6303,0.0294,0.3188,0.0215
4402,4402,2189.8,89.2717,20.6529,227.0993,2600.0364,3.4059,0.6026,0.0479,0.3182,0.0313
4403,4403,2190,87.2314,19.9491,226.7369,2594.4353,3.4097,0.5993,0.0592,0.3113,0.0302
4404,4404,2190.2,89.2244,15.722,226.4096,2581.5618,3.3983,0.6068,0.0828,0.2984,0.012
4405,4405,2190.4,89.3598,17.023,226.2186,2580.3125,3.3998,0.5959,0.1013,0.2967,0.0061
4406,4406,2190.6,88.1367,29.1128,225.9741,2580.4773,3.4866,0.5943,0.091,0.2979,0.0168
4407,4407,2190.8,90.5401,31.7204,225.5478,2584.6182,3.6172,0.6016,0.0661,0.3066,0.0258
4408,4408,2191,92.9304,16.0014,225.2458,2587.572,3.7363,0.5799,0.068,0.3386,0.0134
4409,4409,2191.2,81.6342,8.1117,224.7864,2598.4065,3.831,0.4388,0.1249,0.4359,0.0003
4410,4410,2191.4,59.8539,9.2263,222.2891,2629.0225,3.9439,0.247,0.2204,0.5326,0
4411,4411,2191.6,53.7875,13.3681,213.3419,2694.6509,4.141,0.19,0.2576,0.5524,0
4412,4412,2191.8,67.8073,13.1333,190.2255,2786.0542,4.4221,0.2972,0.216,0.4865,0.0003
4413,4413,2192,85.0029,18.6378,198.6757,2830.0903,4.6138,0.4682,0.1368,0.395,0
4414,4414,2192.2,97.1925,14.319,226.5706,2794.1824,4.4784,0.5547,0.0698,0.3755,0
4415,4415,2192.4,97.8445,17.3412,244.1687,2735.2708,4.185,0.5313,0.0721,0.3967,0
4416,4416,2192.6,94.6388,15.9713,253.5115,2704.3467,4.0109,0.4867,0.0924,0.4208,0
4417,4417,2192.8,95.2607,12.9174,251.7364,2699.5168,4.0133,0.4706,0.0988,0.4305,0
4418,4418,2193,101.0945,10.5671,251.5424,2703.4092,4.0065,0.4786,0.0662,0.4552,0
4419,4419,2193.2,104.908,9.4503,258.0324,2700.6501,3.9574,0.5085,0.0307,0.4608,0
4420,4420,2193.4,105.7497,9.4333,264.0037,2692.9656,3.9142,0.5492,0.0051,0.4457,0
4421,4421,2193.6,105.7553,10.435,265.9432,2682.3237,3.8982,0.5627,0,0.4373,0
4422,4422,2193.8,107.4191,8.7961,266.0177,2674.3533,3.9183,0.576,0,0.424,0
4423,4423,2194,105.0768,11.0545,266.0201,2678.4763,3.9849,0.5473,0.0092,0.4425,0.001
4424,4424,2194.2,102.9232,10.5113,266.0122,2688.1665,4.0351,0.4913,0.037,0.4706,0.0011
4425,4425,2194.4,103.2563,8.3786,266.0123,2693.9368,4.0349,0.4675,0.0583,0.4742,0
4426,4426,2194.6,103.8441,11.6211,265.9953,2699.5232,3.956,0.5036,0.0232,0.4714,0.0017
4427,4427,2194.8,105.0732,9.964,262.5542,2702.2056,3.891,0.4462,0.0005,0.5205,0.0327
4428,4428,2195,109.0524,10.7462,256.48,2695.6436,3.9055,0.3701,0.0086,0.5548,0.0665
4429,4429,2195.2,112.2046,12.8001,256.0046,2689.2703,3.9765,0.4397,0.0585,0.4715,0.0303
4430,4430,2195.4,111.5442,10.4929,255.9309,2688.8506,4.0057,0.4992,0.0803,0.4199,0.0005
4431,4431,2195.6,107.5076,12.7529,255.9072,2684.9072,4.0211,0.4969,0.0615,0.4416,0
4432,4432,2195.8,104.1459,11.928,255.8999,2683.0623,4.0318,0.4744,0.0182,0.5048,0.0027
4433,4433,2196,102.9058,13.4213,255.903,2685.8459,4.0372,0.4366,0,0.5482,0.0153
4434,4434,2196.2,102.2806,13.0484,255.8893,2695.5283,4.0594,0.4806,0,0.5108,0.0086
4435,4435,2196.4,100.7635,13.7829,255.878,2699.9722,4.0875,0.5624,0.0123,0.4253,0
4436,4436,2196.6,102.421,17.1549,255.8489,2704.3518,4.0823,0.5644,0.0441,0.3915,0
4437,4437,2196.8,102.4671,21.7405,255.8115,2708.6204,4.0697,0.5408,0.0539,0.4053,0
4438,4438,2197,102.3252,19.0235,255.7807,2709.3379,4.0704,0.4934,0.0568,0.4498,0
4439,4439,2197.2,101.5265,14.9608,255.6804,2710.5083,4.0597,0.4508,0.0549,0.4943,0
4440,4440,2197.4,101.0696,19.7901,255.6619,2712.1914,4.0515,0.4202,0.0635,0.5163,0
4441,4441,2197.6,101.6389,14.0678,254.2017,2712.166,4.0589,0.395,0.0716,0.5334,0
4442,4442,2197.8,101.669,17.5571,254.5874,2707.478,4.1006,0.4024,0.0281,0.5695,0
4443,4443,2198,104.3648,19.0257,254.5784,2708.2512,4.1216,0.4222,0.0027,0.5752,0
4444,4444,2198.2,114.9272,12.391,254.5585,2714.2666,4.1059,0.4517,0,0.5449,0.0034
4445,4445,2198.4,126.9539,16.4045,254.6061,2708.2146,4.1139,0.4899,0.01,0.5001,0
4446,4446,2198.6,130.4145,16.7475,255.0543,2705.8677,4.1348,0.4856,0.025,0.4893,0
4447,4447,2198.8,129.8392,13.5978,255.7587,2718.1614,4.1036,0.4771,0.012,0.5109,0
4448,4448,2199,125.0541,12.9342,256.2985,2723.7219,4.078,0.4797,0.0004,0.5199,0
4449,4449,2199.2,117.4214,13.7256,255.9605,2717.312,4.0718,0.5026,0.0016,0.4957,0
4450,4450,2199.4,110.3894,12.8798,254.997,2711.665,4.055,0.5176,0,0.4824,0
4451,4451,2199.6,107.5485,13.2714,254.8332,2706.9861,4.0676,0.4982,0,0.5018,0
4452,4452,2199.8,106.4425,13.1148,255.3788,2704.2654,4.116,0.4644,0,0.5356,0
4453,4453,2200,105.0091,12.4319,256.4121,2707.5186,4.109,0.4458,0,0.5459,0.0084
4454,4454,2200.2,103.61,12.0404,256.4245,2713.9282,4.0619,0.461,0,0.5325,0.0064
4455,4455,2200.4,104.7237,11.9815,256.3598,2718.4033,4.009,0.5258,0,0.4742,0
4456,4456,2200.6,106.2849,12.1179,256.086,2723.9534,3.9807,0.554,0,0.446,0
4457,4457,2200.8,103.8111,12.2082,255.4133,2723.5264,4.0037,0.5422,0,0.4578,0
4458,4458,2201,100.981,12.2859,254.8874,2719.9775,4.0425,0.4871,0.0307,0.4816,0.0006
4459,4459,2201.2,103.3096,12.1526,254.0591,2723.9609,4.0529,0.4133,0.0436,0.5321,0.011
4460,4460,2201.4,107.672,12.4949,253.1281,2728.1001,4.0361,0.3346,0.0375,0.5955,0.0324
4461,4461,2201.6,109.7049,12.8876,252.6926,2719.8918,4.0196,0.3559,0.0177,0.6019,0.0245
4462,4462,2201.8,112.0997,12.5081,252.8055,2703.7146,4.0448,0.3851,0.042,0.5658,0.007
4463,4463,2202,113.863,11.6838,254.3793,2697.8477,4.0752,0.401,0.0905,0.5084,0.0001
4464,4464,2202.2,112.42,11.737,255.3166,2705.3003,4.061,0.4207,0.1014,0.478,0
4465,4465,2202.4,109.169,11.5064,255.6233,2717.5342,4.0239,0.4457,0.0923,0.462,0
4466,4466,2202.6,105.1122,11.3191,255.6741,2721.4336,4.0203,0.4698,0.0606,0.4696,0
4467,4467,2202.8,101.3017,11.2399,255.3417,2716.7341,4.0533,0.476,0.0251,0.4989,0
4468,4468,2203,99.576,11.198,255.2783,2709.9194,4.0847,0.4361,0.0043,0.5597,0
4469,4469,2203.2,99.6254,11.0725,254.9815,2703.4417,4.0929,0.3828,0,0.6127,0.0045
4470,4470,2203.4,101.3005,10.6373,254.8456,2700.5728,4.077,0.3868,0,0.6024,0.0109
4471,4471,2203.6,102.1053,10.5739,254.1534,2701.4685,4.0669,0.3973,0,0.6027,0
4472,4472,2203.8,100.6824,10.3714,252.9625,2702.4683,4.0672,0.4332,0.0061,0.5577,0.003
4473,4473,2204,98.9679,10.2821,253.0413,2707.0476,4.0351,0.4067,0.0649,0.5104,0.018
4474,4474,2204.2,99.8322,10.176,253.0237,2711.9241,3.9903,0.3925,0.0862,0.5011,0.0202
4475,4475,2204.4,100.1716,10.1422,253.3089,2707.0984,4.0135,0.4366,0.0746,0.4839,0.0049
4476,4476,2204.6,100.6927,9.9515,253.7173,2709.9336,4.041,0.4789,0.0495,0.4717,0
4477,4477,2204.8,101.365,9.8044,253.8311,2713.334,4.0418,0.4974,0.0484,0.4542,0
4478,4478,2205,102.8144,9.5448,254.018,2711.6311,4.0273,0.4688,0.0755,0.4558,0
4479,4479,2205.2,104.9934,9.6885,253.9173,2710.249,4.0223,0.4498,0.0898,0.4605,0
4480,4480,2205.4,109.5378,9.9164,246.3443,2713.416,4.0412,0.4419,0.0865,0.4627,0.0089
4481,4481,2205.6,115.1983,9.3618,243.1097,2717.9265,4.0474,0.4577,0.0595,0.4655,0.0174
4482,4482,2205.8,112.6227,11.6968,243.0577,2719.5649,4.0357,0.4908,0.0565,0.4471,0.0057
4483,4483,2206,106.1786,10.7137,242.4111,2717.2021,4.0229,0.4865,0.0884,0.4251,0
4484,4484,2206.2,104.3505,10.0824,247.6417,2713.1584,4.0171,0.4667,0.1059,0.4274,0
4485,4485,2206.4,103.2379,9.9293,250.3912,2712.3547,4.021,0.4658,0.0559,0.4622,0.0161
4486,4486,2206.6,102.5405,9.7042,250.249,2711.886,4.0537,0.4679,0,0.4909,0.0412
4487,4487,2206.8,102.2466,9.0826,250.3721,2706.3965,4.0868,0.4726,0.0049,0.481,0.0415
4488,4488,2207,101.2901,9.935,250.7817,2701.0227,4.0921,0.499,0.0367,0.4477,0.0166
4489,4489,2207.2,100.048,10.0763,250.8599,2697.1213,4.0991,0.5071,0.0489,0.4435,0.0005
4490,4490,2207.4,100.501,9.4032,249.6375,2703.4475,4.1007,0.4896,0.0451,0.4652,0
4491,4491,2207.6,101.4291,11.0468,247.0963,2705.5508,4.1221,0.4852,0.0616,0.4531,0
4492,4492,2207.8,102.254,10.9571,246.7263,2707.7253,4.1902,0.4875,0.1012,0.4113,0
4493,4493,2208,98.2384,16.2712,246.1507,2712.2898,4.2536,0.4756,0.1332,0.3912,0
4494,4494,2208.2,90.5156,12.0694,243.2123,2704.053,4.2714,0.45,0.1699,0.3802,0
4495,4495,2208.4,82.9235,13.5559,240.0434,2698.895,4.2622,0.4224,0.2123,0.3653,0
4496,4496,2208.6,78.8344,12.5969,239.3564,2696.3708,4.2387,0.438,0.2135,0.3485,0
4497,4497,2208.8,80.2894,13.4305,236.7471,2689.1191,4.2469,0.4654,0.1926,0.3369,0.0051
4498,4498,2209,80.2253,17.7286,236.4687,2678.1633,4.3115,0.4425,0.2059,0.329,0.0226
4499,4499,2209.2,80.4549,15.0965,237.4151,2678.4985,4.3703,0.4122,0.2601,0.3123,0.0154
4500,4500,2209.4,77.6649,13.4946,234.8941,2679.5579,4.3933,0.3982,0.2906,0.3112,0
4501,4501,2209.6,75.2717,18.3368,229.1603,2682.6287,4.368,0.3913,0.2937,0.315,0
4502,4502,2209.8,77.5368,17.6342,228.5915,2680.9189,4.2884,0.4119,0.2783,0.3096,0.0002
4503,4503,2210,78.4249,17.8333,229.8695,2684.5327,4.1344,0.4395,0.2446,0.3094,0.0065
4504,4504,2210.2,73.8546,18.6063,230.0407,2688.2546,4.0324,0.4381,0.2441,0.3076,0.0103
4505,4505,2210.4,71.5625,17.2892,229.7314,2687.1404,4.0146,0.3914,0.2734,0.3076,0.0277
4506,4506,2210.6,74.9029,15.014,231.2953,2688.3201,3.9923,0.3646,0.2984,0.3047,0.0323
4507,4507,2210.8,76.5862,12.7679,233.0192,2693.9182,3.9647,0.3682,0.309,0.2986,0.0242
4508,4508,2211,80.0735,14.8957,233.2312,2689.3916,3.9915,0.3678,0.3111,0.3051,0.0161
4509,4509,2211.2,82.1891,10.3809,229.0964,2676.7993,3.98,0.3528,0.3038,0.3339,0.0095
4510,4510,2211.4,69.3607,22.5407,217.5992,2669.5264,3.8684,0.3345,0.3244,0.3391,0.002
4511,4511,2211.6,53.9725,37.2571,210.1266,2666.7988,3.7611,0.3129,0.3618,0.3239,0.0014
4512,4512,2211.8,52.3972,28.4274,209.3923,2668.7905,3.6996,0.3047,0.3818,0.3134,0
4513,4513,2212,54.8503,38.6756,211.397,2680.594,3.6291,0.2717,0.437,0.2913,0
4514,4514,2212.2,46.6455,45.8112,211.474,2686.5874,3.5999,0.2246,0.5242,0.2513,0
4515,4515,2212.4,35.0932,81.3324,204.1945,2682.4971,3.6212,0.1897,0.5917,0.2185,0
4516,4516,2212.6,32.3349,86.967,188.4925,2679.6184,3.6379,0.175,0.6029,0.2216,0.0005
4517,4517,2212.8,39.0953,44.1031,185.905,2682.53,3.629,0.1972,0.5648,0.231,0.007
4518,4518,2213,53.1541,35.469,194.8301,2682.8774,3.6361,0.2681,0.4759,0.243,0.013
4519,4519,2213.2,64.141,24.9643,218.3698,2682.6616,3.6637,0.3681,0.3417,0.2757,0.0145
4520,4520,2213.4,68.1117,20.5844,228.9315,2677.1509,3.7549,0.4331,0.2636,0.2926,0.0107
4521,4521,2213.6,66.6832,23.28,229.1299,2669.2893,3.9159,0.4331,0.277,0.2844,0.0055
4522,4522,2213.8,64.1349,30.0623,226.886,2667.9424,4.0349,0.4035,0.324,0.2672,0.0053
4523,4523,2214,67.0978,20.7874,233.2868,2662.7295,3.988,0.4094,0.3193,0.2581,0.0131
4524,4524,2214.2,74.2754,21.1091,233.8812,2644.7852,3.8457,0.4508,0.2849,0.2472,0.0171
4525,4525,2214.4,80.3418,16.335,242.1879,2629.676,3.7225,0.5113,0.2384,0.2382,0.0121
4526,4526,2214.6,83.6018,14.8163,247.8441,2623.3621,3.6492,0.5497,0.2023,0.2464,0.0016
4527,4527,2214.8,86.6898,15.534,252.4222,2620.5024,3.6318,0.5577,0.1734,0.2685,0.0003
4528,4528,2215,86.13,15.1704,250.5163,2631.948,3.701,0.5385,0.1542,0.2993,0.008
4529,4529,2215.2,82.9341,15.779,246.732,2646.4646,3.8324,0.5019,0.1667,0.3192,0.0122
4530,4530,2215.4,84.4816,16.7827,245.7805,2643.0916,3.8649,0.4684,0.203,0.3187,0.01
4531,4531,2215.6,88.8848,14.3041,246.3707,2629.1604,3.7804,0.4749,0.228,0.2901,0.007
4532,4532,2215.8,90.098,12.5461,253.7862,2619.2388,3.6866,0.5253,0.2026,0.2717,0.0004
4533,4533,2216,91.8124,12.3208,253.7899,2617.1775,3.6352,0.5929,0.1404,0.2667,0
4534,4534,2216.2,93.5228,22.9165,253.7914,2624.1978,3.6053,0.6555,0.0924,0.25,0.0022
4535,4535,2216.4,89.3867,14.5686,209.9034,2625.8696,3.6209,0.5839,0.1404,0.2601,0.0155
4536,4536,2216.6,74.9046,9.6905,197.4796,2650.8967,3.5827,0.4416,0.2614,0.279,0.018
4537,4537,2216.8,57.655,25.1797,188.5522,2746.1106,3.4473,0.3265,0.3666,0.2921,0.0147
4538,4538,2217,46.5819,36.8498,188.4995,2846.1665,3.2943,0.2623,0.4279,0.2863,0.0235
4539,4539,2217.2,39.4253,43.4399,188.4827,2866.8848,3.2081,0.23,0.4873,0.2576,0.0251
4540,4540,2217.4,33.9972,59.7639,188.3446,2848.4436,3.1703,0.2081,0.5422,0.2312,0.0185
4541,4541,2217.6,34.6972,70.4208,188.6241,2827.5227,3.1589,0.2038,0.5704,0.2154,0.0104
4542,4542,2217.8,39.3584,59.4023,193.4196,2814.1685,3.1486,0.2116,0.5529,0.2157,0.0198
4543,4543,2218,41.6917,45.7132,197.0279,2810.269,3.142,0.2112,0.5551,0.2063,0.0275
4544,4544,2218.2,36.2172,34.9268,190.932,2814.0244,3.1324,0.195,0.5965,0.1864,0.0221
4545,4545,2218.4,33.6255,17.7929,179.9817,2820.4702,3.156,0.1921,0.6056,0.1922,0.0101
4546,4546,2218.6,47.3104,29.8648,182.0815,2821.4121,3.2126,0.2356,0.518,0.2378,0.0085
4547,4547,2218.8,70.8823,21.8677,201.2332,2818.7544,3.2734,0.3322,0.3541,0.2928,0.0209
4548,4548,2219,86.414,23.5016,227.6535,2838.6392,3.3443,0.4648,0.2199,0.2962,0.019
4549,4549,2219.2,92.1052,30.213,248.3557,2841.668,3.3959,0.6001,0.1294,0.2599,0.0106
4550,4550,2219.4,89.7263,36.9111,259.7083,2748.7866,3.3814,0.684,0.0902,0.2258,0.0001
4551,4551,2219.6,89.984,41.3457,259.0497,2634.1726,3.2834,0.6845,0.0881,0.2274,0
4552,4552,2219.8,89.2579,32.5654,256.9963,2584.2288,3.1747,0.6464,0.0938,0.2514,0.0084
4553,4553,2220,87.3078,23.7065,256.892,2582.1191,3.1228,0.6028,0.0908,0.2905,0.0159
4554,4554,2220.2,88.3282,22.3811,256.216,2578.9517,3.1209,0.6129,0.0823,0.3001,0.0047
4555,4555,2220.4,89.0781,24.4004,256.7161,2568.6243,3.1571,0.6403,0.066,0.2937,0
4556,4556,2220.6,89.296,24.8528,257.0604,2561.5181,3.1747,0.6584,0.0506,0.291,0
4557,4557,2220.8,87.3472,23.1875,258.0416,2555.8457,3.1711,0.6726,0.0516,0.2758,0
4558,4558,2221,84.5814,13.6265,257.601,2543.5581,3.1572,0.6938,0.0525,0.2537,0
4559,4559,2221.2,85.3772,10.2928,255.3258,2541.1379,3.1159,0.6765,0.0746,0.2489,0
4560,4560,2221.4,86.6628,10.0807,252.603,2569.7051,3.0693,0.6406,0.0933,0.2564,0.0097
4561,4561,2221.6,82.1361,6.3774,247.5045,2560.1541,2.988,0.666,0.0895,0.2297,0.0148
4562,4562,2221.8,76.3149,14.27,242.5257,2502.3115,2.8832,0.7316,0.0719,0.1845,0.012
4563,4563,2222,73.2217,38.5377,241.2932,2454.0842,2.8173,0.7734,0.0714,0.1477,0.0074
4564,4564,2222.2,72.4292,47.4754,239.8084,2456.0073,2.8104,0.7776,0.065,0.1432,0.0142
4565,4565,2222.4,76.4158,46.2629,239.1592,2454.3347,2.8174,0.7771,0.042,0.1518,0.0292
4566,4566,2222.6,84.7023,72.8605,239.0893,2452.5037,2.81,0.7673,0.0157,0.1817,0.0353
4567,4567,2222.8,88.0149,89.2957,238.9576,2455.6531,2.7826,0.772,0.0279,0.1798,0.0203
4568,4568,2223,84.3387,61.9107,239.0848,2463.2393,2.7236,0.775,0.0535,0.164,0.0074
4569,4569,2223.2,80.0612,53.8478,239.1907,2469.3237,2.6882,0.7652,0.0528,0.1681,0.0139
4570,4570,2223.4,80.6826,56.1603,241.8346,2473.4324,2.7332,0.7494,0.0239,0.1953,0.0314
4571,4571,2223.6,83.1909,38.544,251.7289,2478.5559,2.8045,0.7508,0,0.207,0.0422
4572,4572,2223.8,83.3321,39.8827,252.3275,2485.9912,2.8558,0.7786,0,0.1868,0.0346
4573,4573,2224,82.4508,46.961,252.2639,2492.1675,2.8786,0.8104,0,0.1766,0.013
4574,4574,2224.2,82.6122,33.9,252.2432,2501.0286,2.9099,0.8028,0,0.1972,0
4575,4575,2224.4,81.7881,27.8892,252.2652,2514.4861,2.9559,0.7642,0.0002,0.2242,0.0114
4576,4576,2224.6,82.4833,34.1048,252.2673,2533.793,3.0337,0.7166,0.0003,0.2479,0.0352
4577,4577,2224.8,81.8711,28.3372,252.2617,2557.158,3.1701,0.6844,0.0145,0.2638,0.0373
4578,4578,2225,81.2624,20.8982,252.2248,2593.0862,3.388,0.6323,0.05,0.29,0.0277
4579,4579,2225.2,81.6879,23.2055,252.1936,2618.2566,3.6592,0.5561,0.0606,0.3511,0.0323
4580,4580,2225.4,84.0619,17.8705,252.1754,2620.293,3.81,0.4991,0.0651,0.3994,0.0364
4581,4581,2225.6,86.9184,13.9809,253.2276,2591.6125,3.7021,0.4798,0.106,0.3815,0.0327
4582,4582,2225.8,89.4816,18.2849,254.4137,2556.3557,3.3893,0.5365,0.1272,0.3146,0.0217
4583,4583,2226,91.49,22.5133,255.4888,2539.7588,3.1797,0.6198,0.096,0.2632,0.021
4584,4584,2226.2,94.1268,20.506,259.8026,2536.9158,3.1162,0.6677,0.0541,0.253,0.0252
4585,4585,2226.4,95.1782,21.7224,262.0981,2535.937,3.1058,0.7302,0.0113,0.2385,0.02
4586,4586,2226.6,95.0877,25.9159,262.4301,2538.3059,3.074,0.7905,0,0.1996,0.0099
4587,4587,2226.8,93.6058,30.7478,262.679,2552.6724,3.0419,0.8015,0.0217,0.169,0.0078
4588,4588,2227,91.1564,26.669,262.2328,2568.9763,3.1119,0.7459,0.0643,0.176,0.0138
4589,4589,2227.2,89.5263,21.3099,256.1023,2617.7241,3.5503,0.7175,0.0745,0.2008,0.0072
4590,4590,2227.4,86.4238,20.0912,219.5645,2683.9497,4.4654,0.6945,0.0442,0.2604,0.0008
4591,4591,2227.6,70.9283,19.5334,212.8045,2738.28,5.1321,0.6648,0.0215,0.3136,0
4592,4592,2227.8,50.406,22.0417,212.7458,2762.1885,4.9928,0.6486,0.0287,0.3227,0
4593,4593,2228,52.802,13.7358,234.5614,2740.2092,4.3857,0.6403,0.0486,0.3111,0
4594,4594,2228.2,77.2464,12.0691,247.7668,2666.9814,3.7596,0.6331,0.0598,0.3071,0
4595,4595,2228.4,103.0652,14.2614,283.1876,2589.3464,3.3897,0.6368,0.0331,0.3301,0
4596,4596,2228.6,112.4857,17.1508,282.1473,2534.9722,3.2714,0.6525,0,0.3475,0
4597,4597,2228.8,113.8262,25.2179,281.0961,2518.7766,3.2056,0.6686,0,0.3314,0
4598,4598,2229,114.7588,27.6021,280.9975,2516.241,3.1632,0.6937,0,0.3063,0
4599,4599,2229.2,116.7072,41.1872,281.0519,2533.2981,3.1267,0.6996,0,0.2995,0.0009
4600,4600,2229.4,116.738,27.9263,279.8671,2544.2144,3.1519,0.6839,0,0.3062,0.01
4601,4601,2229.6,114.3256,26.9095,277.0887,2544.1687,3.2261,0.6782,0,0.3064,0.0154
4602,4602,2229.8,114.6139,23.7113,275.1278,2539.3477,3.2684,0.687,0,0.3074,0.0056
4603,4603,2230,113.5459,20.4152,274.0866,2534.9749,3.2534,0.6797,0,0.3138,0.0066
4604,4604,2230.2,112.6676,25.2539,271.4814,2534.5369,3.2287,0.6546,0.0099,0.3229,0.0126
4605,4605,2230.4,112.4938,19.4123,271.1489,2551.2947,3.2668,0.6352,0.0207,0.3397,0.0044
4606,4606,2230.6,115.3521,16.8402,274.8364,2591.9443,3.4192,0.593,0.0227,0.3843,0
4607,4607,2230.8,117.3002,19.2133,275.7144,2633.3176,3.6178,0.5475,0.0118,0.4407,0
4608,4608,2231,118.0968,14.2762,274.078,2649.8921,3.7505,0.4832,0.0026,0.5008,0.0135
4609,4609,2231.2,118.3702,13.484,270.7183,2656.3284,3.7767,0.3935,0,0.5578,0.0487
4610,4610,2231.4,117.7364,23.9461,269.6677,2667.7056,3.7825,0.3665,0,0.5744,0.059
4611,4611,2231.6,111.1012,22.2238,269.2584,2685.3965,3.8218,0.4047,0.0282,0.5249,0.0422
4612,4612,2231.8,92.5696,25.1902,266.9687,2698.8264,3.8539,0.4707,0.0235,0.4958,0.01
4613,4613,2232,76.0578,33.1522,262.9913,2699.7498,3.866,0.5075,0.0046,0.4879,0
4614,4614,2232.2,71.5701,32.9273,262.9321,2692.8435,3.898,0.5117,0,0.4883,0
4615,4615,2232.4,70.5119,21.3467,262.1884,2690.7871,3.9372,0.502,0.0033,0.4944,0.0003
4616,4616,2232.6,70.9874,26.9738,258.9864,2696.0864,3.9866,0.4944,0.0444,0.4609,0.0004
4617,4617,2232.8,71.7379,23.9339,258.0968,2695.5591,4.0977,0.4504,0.1261,0.4235,0
4618,4618,2233,71.1283,15.9464,247.7878,2690.9622,4.267,0.418,0.1992,0.3828,0
4619,4619,2233.2,70.4902,14.3804,234.1035,2692.9824,4.4009,0.3989,0.2564,0.3447,0
4620,4620,2233.4,71.9093,15.135,213.5769,2709.7493,4.42,0.3697,0.3242,0.3061,0
4621,4621,2233.6,73.1068,17.1999,209.3076,2721.5508,4.3714,0.3241,0.4017,0.2741,0
4622,4622,2233.8,75.8024,12.3845,209.6203,2719.9563,4.3088,0.3032,0.4257,0.2711,0
4623,4623,2234,80.8819,10.9738,225.461,2713.0876,4.2087,0.3096,0.3934,0.2882,0.0088
4624,4624,2234.2,88.1404,14.8656,240.7988,2706.4673,4.0757,0.3445,0.3233,0.3128,0.0194
4625,4625,2234.4,93.4809,6.1952,241.3105,2706.6121,4.0037,0.3939,0.2265,0.3504,0.0292
4626,4626,2234.6,98.2141,9.5316,250.3311,2719.3796,4.0293,0.4283,0.1322,0.4006,0.0388
4627,4627,2234.8,101.9744,9.7298,257.108,2718.4517,4.0827,0.4228,0.0847,0.4516,0.0409
4628,4628,2235,102.0621,7.4014,257.0723,2694.9631,4.0497,0.3975,0.106,0.4554,0.0411
4629,4629,2235.2,100.1217,8.9779,256.4871,2680.6853,3.9973,0.4286,0.0969,0.4392,0.0353
4630,4630,2235.4,100.6866,9.1252,263.2563,2675.6023,3.9752,0.4538,0.0752,0.4467,0.0243
4631,4631,2235.6,104.2897,8.4122,263.3748,2663.8564,3.9546,0.4402,0.1135,0.4351,0.0112
4632,4632,2235.8,107.7254,8.8704,263.4591,2647.2932,3.8501,0.4705,0.1223,0.3975,0.0098
4633,4633,2236,111.2666,8.8464,265.4617,2635.4238,3.7257,0.5497,0.0753,0.3607,0.0143
4634,4634,2236.2,117.3706,8.82,267.3528,2629.5723,3.7058,0.6396,0.0149,0.3363,0.0092
4635,4635,2236.4,118.6528,8.8473,273.7,2624.1826,3.7545,0.6565,0.0163,0.3273,0
4636,4636,2236.6,111.8641,9.6463,274.6022,2615.7417,3.7405,0.6685,0.0061,0.3254,0
4637,4637,2236.8,107.415,9.8742,273.7586,2601.7244,3.6236,0.6695,0,0.3305,0
4638,4638,2237,108.505,11.5222,272.5808,2606.7554,3.5252,0.6664,0,0.3336,0
